Season,Team,Rk,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NetRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attend.,Attend./G,ELO
1987,New Jersey Nets,20.0,26.2,24.0,58.0,28.0,54.0,-5.05,0.63,-4.42,105.6,110.5,-4.900000000000006,101.8,0.368,0.063,0.54,0.48700000000000004,16.4,33.2,0.282,0.488,13.8,68.1,0.33,Brendan Byrne Arena,452704.0,11448.0,1381.5028
1987,New York Knicks,22.0,26.4,24.0,58.0,25.0,57.0,-6.27,0.85,-5.42,104.8,111.1,-6.299999999999998,98.5,0.336,0.053,0.528,0.483,15.0,31.2,0.24600000000000002,0.4970000000000001,14.6,61.9,0.27,Madison Square Garden (IV),538048.0,,1322.8696
1987,Philadelphia 76ers,10.0,26.6,45.0,37.0,40.0,42.0,-0.2,0.31,0.11,108.3,108.5,-0.20000000000000284,97.3,0.385,0.05,0.5489999999999999,0.4970000000000001,16.1,34.9,0.29,0.499,14.5,65.7,0.215,The Spectrum,587748.0,,1527.1089
1987,Phoenix Suns,17.0,26.0,36.0,46.0,35.0,47.0,-2.44,-0.19,-2.63,108.0,110.3,-2.299999999999997,102.0,0.348,0.035,0.55,0.501,15.3,32.1,0.264,0.502,14.4,65.7,0.265,Arizona Veterans Memorial Coliseum,458347.0,,1464.7374
1987,Portland Trail Blazers,7.0,26.9,49.0,33.0,49.0,33.0,3.13,-0.57,2.57,111.5,108.6,2.9000000000000057,105.0,0.40399999999999997,0.047,0.5660000000000001,0.51,15.3,34.1,0.313,0.493,14.8,66.6,0.265,Memorial Coliseum,519306.0,,1545.2662
1987,Sacramento Kings,19.0,26.3,29.0,53.0,33.0,49.0,-3.22,-0.12,-3.34,108.9,112.1,-3.1999999999999886,101.3,0.33399999999999996,0.040999999999999995,0.535,0.48,14.2,35.2,0.266,0.498,12.4,67.8,0.257,ARCO Arena (I),423653.0,,1425.1182
1987,San Antonio Spurs,21.0,27.1,28.0,54.0,28.0,54.0,-5.1,0.01,-5.09,105.9,110.8,-4.899999999999992,101.7,0.307,0.054000000000000006,0.525,0.48200000000000004,14.2,34.3,0.228,0.514,14.5,68.1,0.244,HemisFair Arena,341132.0,,1384.5619
1987,Seattle SuperSonics,11.0,26.1,39.0,43.0,42.0,40.0,0.46,-0.39,0.08,110.7,110.3,0.4000000000000057,101.8,0.345,0.077,0.5429999999999999,0.495,15.0,37.6,0.261,0.486,13.5,66.0,0.29600000000000004,Seattle Center Coliseum,356352.0,,1494.274
1987,Utah Jazz,12.0,26.9,44.0,38.0,42.0,40.0,0.4,-0.36,0.04,104.1,103.7,0.3999999999999915,103.2,0.318,0.06,0.516,0.473,14.1,31.2,0.231,0.466,15.7,65.2,0.26899999999999996,Salt Palace,491382.0,,1491.6349
1987,Washington Bullets,14.0,25.9,42.0,40.0,37.0,45.0,-1.37,0.35,-1.02,105.7,107.0,-1.2999999999999972,100.2,0.342,0.028999999999999998,0.511,0.457,13.3,34.5,0.262,0.48,14.6,63.4,0.222,Capital Centre,485316.0,,1488.8971
1988,Atlanta Hawks,4.0,26.8,50.0,32.0,51.0,31.0,3.6,0.42,4.02,111.3,107.6,3.700000000000003,96.4,0.344,0.04,0.541,0.491,13.0,34.3,0.264,0.48100000000000004,14.2,67.3,0.28,Omni Coliseum,572460.0,,1570.4382
1988,Boston Celtics,1.0,29.8,57.0,25.0,56.0,26.0,5.94,0.22,6.15,115.4,109.4,6.0,97.9,0.33299999999999996,0.102,0.588,0.541,14.1,29.8,0.267,0.489,12.5,68.5,0.237,Boston Garden,611231.0,,1643.7446
1988,Chicago Bulls,5.0,25.5,50.0,32.0,50.0,32.0,3.4,0.35,3.76,109.0,105.5,3.5,95.5,0.317,0.035,0.539,0.494,13.6,34.0,0.24,0.478,13.5,70.6,0.24,Chicago Stadium,740411.0,,1613.3737
1988,Cleveland Cavaliers,11.0,24.6,42.0,40.0,43.0,39.0,0.76,0.52,1.28,106.8,106.0,0.7999999999999972,97.3,0.361,0.05,0.547,0.5,15.5,31.0,0.268,0.485,15.2,66.4,0.22699999999999998,Coliseum at Richfield,504847.0,,1569.6328
1988,Dallas Mavericks,6.0,27.0,53.0,29.0,52.0,30.0,4.37,-0.77,3.59,112.2,107.7,4.5,97.0,0.349,0.073,0.54,0.485,13.2,37.5,0.275,0.48100000000000004,13.0,67.5,0.203,Reunion Arena,695592.0,,1595.0089
1988,Denver Nuggets,8.0,28.7,54.0,28.0,51.0,31.0,4.07,-0.75,3.32,110.1,106.3,3.799999999999997,105.5,0.28800000000000003,0.071,0.534,0.486,11.7,29.7,0.231,0.498,16.0,67.4,0.26,McNichols Sports Arena,520881.0,,1618.0159
1988,Detroit Pistons,2.0,27.4,54.0,28.0,54.0,28.0,5.17,0.29,5.46,110.5,105.3,5.200000000000003,98.3,0.3720000000000001,0.028999999999999998,0.5479999999999999,0.4970000000000001,14.2,34.2,0.282,0.475,14.0,68.5,0.245,Pontiac Silverdome,1066505.0,,1646.9629
1988,Golden State Warriors,22.0,25.4,20.0,62.0,21.0,61.0,-8.32,-0.06,-8.38,104.7,112.9,-8.200000000000003,101.6,0.298,0.042,0.524,0.474,14.3,31.2,0.237,0.511,14.4,65.1,0.28300000000000003,Oakland-Alameda County Coliseum Arena,440294.0,,1283.7048
1988,Houston Rockets,13.0,27.7,46.0,36.0,45.0,37.0,1.39,-0.57,0.82,107.1,105.7,1.3999999999999917,101.8,0.33799999999999997,0.04,0.529,0.47600000000000003,13.9,33.1,0.263,0.473,14.2,66.7,0.243,The Summit,681051.0,,1505.7679
1988,Indiana Pacers,16.0,25.7,38.0,44.0,39.0,43.0,-0.79,0.62,-0.18,106.6,107.4,-0.8000000000000114,98.0,0.27699999999999997,0.068,0.535,0.4920000000000001,14.1,30.1,0.21600000000000005,0.48100000000000004,13.5,67.9,0.263,Market Square Arena,502244.0,,1490.7494
1988,League Average,,26.8,,,41.0,41.0,0.0,0.0,0.0,108.0,108.0,0.0,99.6,0.332,0.057,0.5379999999999999,0.489,14.3,32.8,0.254,0.489,14.3,67.2,0.254,,545315.0,,1503.7095000000002
1988,Los Angeles Clippers,23.0,26.2,17.0,65.0,16.0,66.0,-10.32,0.07,-10.24,97.4,107.6,-10.199999999999989,100.8,0.32,0.044000000000000004,0.494,0.449,15.7,30.9,0.22899999999999998,0.486,14.8,65.4,0.244,Los Angeles Memorial Sports Arena,345589.0,,1235.5508
1988,Los Angeles Lakers,3.0,28.9,62.0,20.0,56.0,26.0,5.84,-1.03,4.81,113.1,107.3,5.799999999999998,99.1,0.35,0.068,0.5660000000000001,0.515,13.9,32.3,0.276,0.484,13.0,67.9,0.20600000000000002,The Forum,708477.0,,1642.9755
1988,Milwaukee Bucks,12.0,28.6,42.0,40.0,42.0,40.0,0.54,0.68,1.21,108.2,107.6,0.6000000000000085,97.6,0.33399999999999996,0.057999999999999996,0.536,0.485,13.6,31.8,0.259,0.483,14.2,66.6,0.259,MECCA Arena,441615.0,,1486.0969
1988,New Jersey Nets,21.0,26.7,19.0,63.0,21.0,61.0,-8.11,1.13,-6.98,101.4,109.6,-8.199999999999989,98.6,0.337,0.066,0.523,0.478,16.0,30.4,0.245,0.506,15.2,68.6,0.27399999999999997,Brendan Byrne Arena,476054.0,,1332.3601
1988,New York Knicks,14.0,25.3,38.0,44.0,40.0,42.0,-0.49,0.63,0.14,105.9,106.4,-0.5,99.1,0.319,0.078,0.525,0.47700000000000004,15.5,36.0,0.242,0.486,17.0,65.5,0.324,Madison Square Garden (IV),586752.0,,1532.3529
1988,Philadelphia 76ers,17.0,27.2,36.0,46.0,37.0,45.0,-1.44,0.65,-0.79,108.8,110.3,-1.5,96.0,0.40299999999999997,0.069,0.5429999999999999,0.485,15.2,35.4,0.308,0.506,13.8,67.5,0.23199999999999998,The Spectrum,505245.0,,1457.1023
1988,Phoenix Suns,18.0,27.5,28.0,54.0,30.0,52.0,-4.48,-0.33,-4.8,107.0,111.4,-4.400000000000006,101.2,0.301,0.049,0.5379999999999999,0.494,14.6,31.5,0.23,0.507,13.4,68.3,0.265,Arizona Veterans Memorial Coliseum,452354.0,,1395.9689
1988,Portland Trail Blazers,7.0,27.1,53.0,29.0,52.0,30.0,4.52,-0.94,3.59,111.8,107.4,4.399999999999992,103.6,0.36200000000000004,0.051,0.55,0.499,13.5,34.3,0.27899999999999997,0.485,14.5,68.4,0.275,Memorial Coliseum,519306.0,,1605.9182
1988,Sacramento Kings,20.0,26.1,24.0,58.0,27.0,55.0,-5.76,-0.08,-5.84,106.5,112.1,-5.599999999999994,100.9,0.317,0.061,0.53,0.48100000000000004,14.8,33.7,0.245,0.506,12.3,68.1,0.237,ARCO Arena (I),423653.0,,1362.9913
1988,San Antonio Spurs,19.0,26.2,31.0,51.0,29.0,53.0,-4.88,-0.14,-5.02,108.2,112.8,-4.599999999999994,104.4,0.319,0.055,0.54,0.499,14.1,32.0,0.23399999999999999,0.512,14.0,64.4,0.242,HemisFair Arena,334354.0,,1372.7043
1988,Seattle SuperSonics,10.0,25.6,44.0,38.0,46.0,36.0,2.06,-0.77,1.29,110.2,108.1,2.1000000000000085,100.2,0.32799999999999996,0.086,0.536,0.491,13.9,36.3,0.245,0.495,15.9,67.2,0.33,Seattle Center Coliseum,475983.0,,1529.8729999999994
1988,Utah Jazz,9.0,27.3,47.0,35.0,51.0,31.0,3.68,-0.73,2.96,106.8,103.1,3.700000000000003,101.5,0.33899999999999997,0.057,0.546,0.5,15.4,30.4,0.254,0.45899999999999996,14.9,66.7,0.262,Salt Palace,503969.0,,1588.3888
1988,Washington Bullets,15.0,26.6,38.0,44.0,39.0,43.0,-0.77,0.61,-0.16,106.5,107.2,-0.7000000000000028,98.1,0.34600000000000003,0.019,0.524,0.47,14.4,34.2,0.267,0.48700000000000004,14.4,65.2,0.231,Capital Centre,433376.0,,1505.6364
1989,Atlanta Hawks,5.0,28.5,52.0,30.0,54.0,28.0,4.91,0.35,5.26,112.2,107.2,5.0,98.3,0.375,0.055,0.54,0.48,13.5,37.1,0.3,0.48200000000000004,15.4,64.7,0.256,Omni Coliseum,644291.0,15501.0,1637.7438
1989,Boston Celtics,12.0,28.5,42.0,40.0,44.0,38.0,1.16,0.1,1.26,110.8,109.6,1.2000000000000028,98.1,0.32899999999999996,0.043,0.5479999999999999,0.498,14.0,34.7,0.258,0.493,12.7,70.0,0.248,Boston Garden,611537.0,14890.0,1516.0647
1989,Charlotte Hornets,23.0,27.2,20.0,62.0,21.0,61.0,-8.52,0.79,-7.74,103.7,112.1,-8.399999999999991,100.3,0.27699999999999997,0.057999999999999996,0.514,0.47,13.7,30.3,0.213,0.508,14.7,64.9,0.287,Charlotte Coliseum,949858.0,,1276.2085
1989,Chicago Bulls,10.0,26.4,47.0,35.0,45.0,37.0,1.44,0.69,2.13,109.1,107.7,1.3999999999999917,97.0,0.302,0.076,0.5529999999999999,0.507,14.4,30.7,0.23800000000000002,0.48700000000000004,13.5,69.5,0.239,Chicago Stadium,736962.0,18491.0,1534.9011
1989,Cleveland Cavaliers,1.0,26.1,57.0,25.0,60.0,22.0,7.6,0.35,7.95,110.6,102.9,7.699999999999987,98.0,0.353,0.069,0.5589999999999999,0.514,14.2,31.2,0.264,0.473,15.0,67.1,0.185,Coliseum at Richfield,721426.0,19953.0,1642.6825
1989,Dallas Mavericks,18.0,28.5,38.0,44.0,38.0,44.0,-1.21,-0.59,-1.79,107.4,108.6,-1.1999999999999886,95.9,0.327,0.098,0.536,0.484,13.5,29.5,0.258,0.48,12.5,66.1,0.215,Reunion Arena,695056.0,,1415.2324
1989,Denver Nuggets,14.0,29.8,44.0,38.0,45.0,37.0,1.7,-0.78,0.91,108.6,107.1,1.5,107.5,0.284,0.083,0.528,0.48200000000000004,11.8,29.6,0.22399999999999998,0.505,15.6,68.9,0.264,McNichols Sports Arena,527337.0,12660.0,1480.4817
1989,Detroit Pistons,4.0,28.6,63.0,19.0,56.0,26.0,5.8,0.44,6.24,110.8,104.7,6.099999999999994,95.5,0.34600000000000003,0.057999999999999996,0.551,0.502,14.4,34.5,0.266,0.45799999999999996,13.2,69.2,0.26,The Palace of Auburn Hills,879405.0,21454.0,1733.8271
1989,Golden State Warriors,16.0,26.0,43.0,39.0,40.0,42.0,-0.3,-0.29,-0.59,107.4,107.7,-0.2999999999999972,107.3,0.299,0.079,0.529,0.48,14.2,33.4,0.239,0.479,14.6,64.1,0.24,Oakland-Alameda County Coliseum Arena,587820.0,15025.0,1455.0748
1989,Houston Rockets,15.0,26.8,45.0,37.0,44.0,38.0,0.95,-0.73,0.22,105.7,104.8,0.9000000000000057,101.8,0.35100000000000003,0.073,0.535,0.486,15.9,33.3,0.265,0.48100000000000004,14.9,69.0,0.248,The Summit,680728.0,16611.0,1519.3116
1989,Indiana Pacers,19.0,25.2,28.0,54.0,30.0,52.0,-4.17,1.17,-3.0,106.8,111.0,-4.200000000000003,99.2,0.32799999999999996,0.08900000000000001,0.552,0.502,16.3,31.5,0.258,0.478,12.4,66.0,0.275,Market Square Arena,335298.0,,1447.7855
1989,League Average,,26.9,,,41.0,41.0,0.0,0.0,0.0,107.8,107.8,0.0,100.6,0.324,0.07400000000000001,0.537,0.489,14.5,33.0,0.249,0.489,14.5,67.0,0.249,,581579.0,17601.0,1487.7095319999999
1989,Los Angeles Clippers,24.0,24.6,21.0,61.0,18.0,64.0,-9.91,0.41,-9.5,100.8,110.2,-9.400000000000006,104.4,0.299,0.032,0.518,0.478,16.5,31.2,0.21600000000000005,0.4970000000000001,14.1,64.0,0.237,Los Angeles Memorial Sports Arena,286614.0,,1278.4681
1989,Los Angeles Lakers,3.0,29.5,57.0,25.0,58.0,24.0,7.17,-0.79,6.38,113.8,106.7,7.099999999999994,100.1,0.35100000000000003,0.09300000000000001,0.57,0.518,14.0,33.0,0.282,0.48200000000000004,13.0,68.9,0.205,Great Western Forum,717349.0,17505.0,1636.7776
1989,Miami Heat,25.0,25.2,15.0,67.0,15.0,67.0,-11.23,0.1,-11.13,97.8,109.0,-11.200000000000005,99.1,0.29600000000000004,0.042,0.498,0.45899999999999996,17.7,35.6,0.20800000000000002,0.499,16.0,65.0,0.292,Miami Arena,612754.0,,1228.1604
1989,Milwaukee Bucks,6.0,28.5,49.0,33.0,50.0,32.0,3.61,0.5,4.11,110.1,106.4,3.6999999999999886,98.6,0.332,0.079,0.544,0.48700000000000004,13.7,32.7,0.273,0.493,16.1,67.5,0.266,Bradley Center,700984.0,18592.0,1548.1125
1989,New Jersey Nets,21.0,26.8,26.0,56.0,25.0,57.0,-6.35,0.66,-5.69,103.0,109.3,-6.299999999999998,100.1,0.313,0.079,0.517,0.474,15.0,32.7,0.22899999999999998,0.508,14.4,70.1,0.244,Brendan Byrne Arena,378397.0,,1302.5962
1989,New York Knicks,8.0,25.3,52.0,30.0,50.0,32.0,3.77,-0.15,3.62,111.1,107.5,3.5999999999999943,104.4,0.311,0.151,0.5529999999999999,0.512,15.4,36.2,0.23399999999999999,0.504,16.7,65.1,0.249,Madison Square Garden (IV),746851.0,19591.0,1557.4005
1989,Philadelphia 76ers,11.0,27.0,46.0,36.0,45.0,37.0,1.5,0.18,1.68,113.0,111.5,1.5,98.5,0.348,0.09,0.552,0.5,12.8,32.2,0.27399999999999997,0.513,13.4,67.2,0.215,The Spectrum,531715.0,16236.0,1540.5881
1989,Phoenix Suns,2.0,25.7,55.0,27.0,59.0,23.0,7.7,-0.86,6.84,113.1,105.7,7.3999999999999915,104.5,0.344,0.064,0.56,0.509,12.8,30.8,0.272,0.47600000000000003,13.5,67.7,0.225,Arizona Veterans Memorial Coliseum,447061.0,14471.0,1651.2920000000001
1989,Portland Trail Blazers,13.0,26.9,39.0,43.0,45.0,37.0,1.46,-0.55,0.92,109.4,108.0,1.4000000000000057,103.9,0.31,0.083,0.53,0.488,13.9,36.7,0.23,0.501,15.7,67.4,0.264,Memorial Coliseum,527008.0,12880.0,1481.219
1989,Sacramento Kings,20.0,25.2,27.0,55.0,27.0,55.0,-5.55,0.2,-5.35,104.5,110.0,-5.5,100.5,0.28600000000000003,0.11199999999999999,0.523,0.478,14.2,30.5,0.22,0.496,13.2,67.7,0.235,ARCO Arena (II),677197.0,,1398.8075
1989,San Antonio Spurs,22.0,25.6,21.0,61.0,23.0,59.0,-7.28,-0.17,-7.45,100.9,107.9,-7.0,104.1,0.319,0.04,0.512,0.47200000000000003,16.8,34.5,0.223,0.5,17.2,63.5,0.294,HemisFair Arena,323573.0,,1291.5781
1989,Seattle SuperSonics,9.0,26.3,47.0,35.0,48.0,34.0,2.9,-0.46,2.44,111.5,108.6,2.9000000000000057,100.1,0.318,0.10400000000000001,0.539,0.496,14.1,38.3,0.237,0.498,16.0,65.3,0.271,Seattle Center Coliseum,456765.0,,1547.4923
1989,Utah Jazz,7.0,27.4,51.0,31.0,55.0,27.0,5.02,-1.01,4.01,106.6,101.5,5.099999999999994,98.0,0.41600000000000004,0.057999999999999996,0.55,0.491,16.4,32.0,0.32,0.447,13.9,68.1,0.24600000000000002,Salt Palace,509501.0,12444.0,1570.7229
1989,Washington Bullets,17.0,26.2,40.0,42.0,35.0,47.0,-2.16,0.39,-1.77,106.4,108.5,-2.0999999999999943,100.8,0.305,0.032,0.516,0.467,13.0,33.1,0.23600000000000002,0.493,14.2,67.5,0.267,Capital Centre,253980.0,,1500.2094
1990,Atlanta Hawks,14.0,28.6,41.0,41.0,44.0,38.0,1.02,-0.39,0.64,113.0,111.9,1.0999999999999943,95.8,0.36200000000000004,0.059000000000000004,0.547,0.496,13.5,36.3,0.27699999999999997,0.509,14.0,65.5,0.254,Omni Coliseum,573711.0,,1537.8798
1990,Boston Celtics,8.0,30.2,52.0,30.0,51.0,31.0,3.99,-0.76,3.23,112.0,107.9,4.099999999999993,98.2,0.301,0.057,0.557,0.506,13.4,31.5,0.251,0.47700000000000004,10.8,72.1,0.223,Boston Garden,611537.0,14890.0,1607.0664
1990,Charlotte Hornets,24.0,25.6,19.0,63.0,21.0,61.0,-7.82,0.81,-7.0,102.0,109.9,-7.900000000000006,98.1,0.27399999999999997,0.085,0.511,0.47,13.2,26.1,0.207,0.506,14.7,67.5,0.26899999999999996,Charlotte Coliseum,979941.0,,1304.5315
1990,Chicago Bulls,9.0,26.1,55.0,27.0,50.0,32.0,3.26,-0.51,2.74,112.3,109.0,3.299999999999997,96.7,0.302,0.094,0.5589999999999999,0.516,13.4,31.9,0.235,0.508,15.2,68.1,0.262,Chicago Stadium,752564.0,18676.0,1606.3652
1990,Cleveland Cavaliers,17.0,26.1,42.0,40.0,40.0,42.0,-0.3,-0.31,-0.62,106.9,107.2,-0.2999999999999972,95.0,0.315,0.122,0.529,0.485,13.5,31.5,0.235,0.49,14.0,67.7,0.20199999999999999,Coliseum at Richfield,695710.0,16712.0,1534.5571
1990,Dallas Mavericks,15.0,29.2,47.0,35.0,41.0,41.0,0.07,0.35,0.42,107.2,107.2,0.0,94.5,0.331,0.071,0.536,0.48700000000000004,13.6,30.3,0.254,0.48100000000000004,13.4,67.9,0.23199999999999998,Reunion Arena,691490.0,17007.0,1531.266
1990,Denver Nuggets,11.0,29.5,43.0,39.0,45.0,37.0,1.41,0.15,1.56,108.0,106.7,1.2999999999999972,105.4,0.275,0.084,0.523,0.478,11.2,29.1,0.217,0.501,15.2,71.3,0.264,McNichols Sports Arena,484288.0,15604.0,1489.9139
1990,Detroit Pistons,4.0,29.5,59.0,23.0,57.0,25.0,6.09,-0.68,5.41,109.9,103.5,6.400000000000006,94.4,0.32299999999999995,0.078,0.537,0.49,13.4,34.2,0.245,0.461,13.7,70.3,0.262,The Palace of Auburn Hills,879705.0,21454.0,1666.4136
1990,Golden State Warriors,20.0,26.0,37.0,45.0,33.0,49.0,-3.13,0.59,-2.55,109.6,112.6,-3.0,105.9,0.397,0.10400000000000001,0.563,0.501,14.3,26.1,0.321,0.494,13.6,61.5,0.253,Oakland-Alameda County Coliseum Arena,616025.0,,1415.2366
1990,Houston Rockets,10.0,27.9,41.0,41.0,45.0,37.0,1.46,0.24,1.71,104.8,103.4,1.3999999999999917,101.2,0.313,0.068,0.531,0.491,15.5,33.1,0.225,0.475,14.7,69.2,0.228,The Summit,649702.0,16611.0,1527.989
1990,Indiana Pacers,16.0,26.4,42.0,40.0,41.0,41.0,0.16,-0.34,-0.18,111.5,111.4,0.09999999999999433,97.0,0.34299999999999997,0.113,0.5720000000000001,0.518,14.6,29.0,0.28,0.494,12.6,67.1,0.25,Market Square Arena,518923.0,15301.0,1473.9357
1990,League Average,,27.1,,,41.0,41.0,0.0,0.0,0.0,108.1,108.1,0.0,98.3,0.327,0.076,0.537,0.489,13.9,32.1,0.25,0.489,13.9,67.9,0.25,,638071.0,16710.0,1477.8075703703705
1990,Los Angeles Clippers,21.0,24.5,30.0,52.0,32.0,50.0,-3.39,0.59,-2.8,104.0,107.4,-3.4000000000000057,99.2,0.359,0.034,0.536,0.488,16.3,30.9,0.265,0.489,14.3,67.3,0.24100000000000002,Los Angeles Memorial Sports Arena,486621.0,,1334.4163
1990,Los Angeles Lakers,2.0,28.9,63.0,19.0,58.0,24.0,6.78,-0.04,6.74,114.0,107.0,7.0,96.3,0.345,0.12,0.562,0.512,13.2,32.8,0.271,0.479,12.8,68.5,0.21899999999999997,Great Western Forum,712498.0,17505.0,1680.2887
1990,Miami Heat,27.0,24.7,18.0,64.0,18.0,64.0,-9.72,0.13,-9.59,99.3,108.9,-9.600000000000009,101.0,0.276,0.040999999999999995,0.501,0.467,15.9,33.5,0.19,0.499,15.2,67.3,0.292,Miami Arena,615328.0,,1245.4484
1990,Milwaukee Bucks,18.0,28.1,44.0,38.0,39.0,43.0,-0.78,-0.28,-1.06,107.3,108.1,-0.7999999999999972,98.0,0.318,0.094,0.5329999999999999,0.488,13.9,31.5,0.24100000000000002,0.4920000000000001,15.8,66.0,0.29,Bradley Center,659602.0,18604.0,1488.2386
1990,Minnesota Timberwolves,22.0,26.2,22.0,60.0,29.0,53.0,-4.23,0.63,-3.6,103.6,108.2,-4.6000000000000085,91.1,0.311,0.043,0.499,0.451,13.3,34.0,0.23199999999999998,0.4920000000000001,15.5,66.2,0.29100000000000004,Hubert H. Humphrey Metrodome,1072572.0,,1341.1737
1990,New Jersey Nets,25.0,26.6,17.0,65.0,21.0,61.0,-7.87,0.05,-7.82,100.7,108.6,-7.8999999999999915,99.3,0.317,0.068,0.486,0.435,13.9,34.5,0.237,0.495,14.9,67.0,0.272,Brendan Byrne Arena,473760.0,,1208.8298
1990,New York Knicks,13.0,26.5,45.0,37.0,45.0,37.0,1.41,-0.63,0.78,109.4,108.0,1.4000000000000057,98.2,0.331,0.1,0.547,0.501,14.8,34.2,0.25,0.48200000000000004,13.3,66.0,0.215,Madison Square Garden (IV),730432.0,18212.0,1450.7532
1990,Orlando Magic,26.0,26.5,18.0,64.0,21.0,61.0,-8.91,0.19,-8.73,105.8,114.3,-8.5,104.1,0.36200000000000004,0.052000000000000005,0.521,0.467,13.9,33.7,0.27399999999999997,0.511,12.1,67.8,0.245,Orlando Arena,617468.0,,1208.3912
1990,Philadelphia 76ers,6.0,27.4,53.0,29.0,54.0,28.0,4.99,-0.75,4.23,113.5,108.4,5.099999999999994,96.5,0.35700000000000004,0.077,0.556,0.502,12.9,32.0,0.281,0.495,13.3,68.4,0.223,The Spectrum,565926.0,17598.0,1603.3888
1990,Phoenix Suns,1.0,26.7,54.0,28.0,58.0,24.0,7.1,-0.01,7.09,113.1,106.2,6.8999999999999915,100.7,0.38,0.076,0.565,0.509,13.3,31.1,0.302,0.478,12.8,68.8,0.209,Arizona Veterans Memorial Coliseum,578661.0,14487.0,1612.6875
1990,Portland Trail Blazers,3.0,26.7,59.0,23.0,57.0,25.0,6.32,0.16,6.48,110.5,104.4,6.099999999999994,102.3,0.36200000000000004,0.075,0.535,0.486,13.4,36.5,0.26899999999999996,0.479,15.2,70.8,0.265,Memorial Coliseum,528132.0,12844.0,1674.0815
1990,Sacramento Kings,23.0,26.4,23.0,59.0,28.0,54.0,-5.06,0.65,-4.41,104.8,110.0,-5.200000000000003,96.7,0.278,0.092,0.527,0.484,13.5,27.3,0.215,0.484,12.5,67.3,0.255,ARCO Arena (II),697667.0,,1301.0172
1990,San Antonio Spurs,7.0,26.4,56.0,26.0,50.0,32.0,3.49,0.09,3.58,107.7,104.2,3.5,98.5,0.36200000000000004,0.032,0.537,0.488,14.7,34.2,0.27,0.47700000000000004,15.0,68.7,0.235,HemisFair Arena,586787.0,15910.0,1597.1316
1990,Seattle SuperSonics,12.0,25.6,41.0,41.0,44.0,38.0,1.04,0.36,1.4,110.9,109.8,1.1000000000000083,95.3,0.299,0.09,0.535,0.494,14.0,37.5,0.222,0.499,14.3,69.1,0.297,Seattle Center Coliseum,473277.0,,1488.9004
1990,Utah Jazz,5.0,27.6,55.0,27.0,54.0,28.0,4.79,0.03,4.82,110.3,105.4,4.899999999999992,96.1,0.377,0.096,0.57,0.522,15.5,30.1,0.284,0.46799999999999997,13.4,69.5,0.268,Salt Palace,517256.0,12616.0,1584.7611
1990,Washington Bullets,19.0,27.5,31.0,51.0,35.0,47.0,-2.16,-0.27,-2.43,107.5,109.7,-2.200000000000003,99.4,0.276,0.026000000000000002,0.519,0.47700000000000004,12.4,32.4,0.21100000000000002,0.484,12.4,67.2,0.249,Capital Centre,458332.0,,1386.1416
1991,Atlanta Hawks,13.0,29.0,43.0,39.0,43.0,39.0,0.77,-0.05,0.72,110.9,110.1,0.8000000000000114,98.6,0.35200000000000004,0.11599999999999999,0.54,0.48200000000000004,12.9,33.1,0.282,0.509,13.7,69.1,0.22,Omni Coliseum,529161.0,,1500.0299
1991,Boston Celtics,5.0,28.2,56.0,26.0,56.0,26.0,5.82,-0.6,5.22,112.6,106.7,5.8999999999999915,98.5,0.27699999999999997,0.048,0.565,0.52,14.0,33.0,0.228,0.465,11.7,69.3,0.217,Boston Garden,611537.0,,1547.5155
1991,Charlotte Hornets,24.0,25.5,26.0,56.0,27.0,55.0,-5.24,0.3,-4.95,105.0,110.4,-5.400000000000006,97.3,0.315,0.059000000000000004,0.526,0.47700000000000004,13.9,29.0,0.245,0.504,15.0,65.7,0.272,Charlotte Coliseum,978141.0,,1365.6472
1991,Chicago Bulls,1.0,26.9,61.0,21.0,63.0,19.0,9.1,-0.53,8.57,114.6,105.2,9.399999999999991,95.6,0.29600000000000004,0.06,0.56,0.521,12.8,34.7,0.225,0.488,15.3,68.8,0.226,Chicago Stadium,757745.0,,1703.6124
1991,Cleveland Cavaliers,17.0,26.8,33.0,49.0,34.0,48.0,-2.46,0.14,-2.33,106.1,108.7,-2.6000000000000085,95.1,0.317,0.07,0.534,0.48700000000000004,14.1,29.7,0.243,0.4970000000000001,13.3,68.0,0.20600000000000002,Coliseum at Richfield,623735.0,,1436.3801
1991,Dallas Mavericks,21.0,30.6,28.0,54.0,29.0,53.0,-4.57,0.31,-4.27,105.5,110.3,-4.799999999999997,94.2,0.28800000000000003,0.087,0.528,0.485,13.3,28.3,0.21899999999999997,0.495,12.6,67.9,0.245,Reunion Arena,683927.0,,1334.0659
1991,Denver Nuggets,27.0,26.5,20.0,62.0,19.0,63.0,-10.91,0.6,-10.31,105.2,114.7,-9.5,113.7,0.255,0.11900000000000001,0.498,0.457,11.9,33.1,0.195,0.524,14.1,67.1,0.299,McNichols Sports Arena,438103.0,,1246.6681
1991,Detroit Pistons,9.0,30.5,50.0,32.0,50.0,32.0,3.27,-0.19,3.08,108.2,104.6,3.6000000000000085,91.9,0.322,0.064,0.523,0.474,13.1,34.7,0.245,0.46399999999999997,12.8,71.0,0.248,The Palace of Auburn Hills,879614.0,,1552.2908
