,result,season,team1,team2,d_ELO,d_NetRtg,d_SRS
57350,0,2011,DAL,OKC,73.72439999999983,3.5589961389961413,3.4808194334746947
57351,0,2011,MIN,POR,-223.2469000000001,-6.091891891891892,-6.282612392656381
57352,1,2011,PHI,CHI,-100.6257999999998,-6.433412698412696,-5.222211733202944
57353,0,2011,MIL,MIA,-194.0308,-12.450154798761613,-9.203902326667396
57354,1,2011,MEM,UTA,-55.15269999999987,-2.3261261261261272,-2.00069380495756
57355,1,2011,BOS,TOR,288.7835,12.883333333333335,10.98780127162673
57356,1,2011,ORL,HOU,140.46529999999984,4.500000000000001,4.591999553631133
57357,1,2011,WAS,NJN,-4.8173999999996795,-1.2495098039215682,-0.627981428138586
57358,0,2011,IND,SAS,-207.63419999999996,-9.62954545454546,-8.57549749789359
57359,1,2011,GSW,CLE,73.96949999999993,4.486111111111114,4.669716674163556
57360,0,2011,PHO,NYK,-6.878300000000081,-2.2405042016806718,-1.2942658398604492
57361,1,2011,LAL,NOP,116.71769999999992,4.386486486486486,2.761652470197491
57362,1,2011,CHI,BOS,-125.3714,-3.033333333333335,-3.281094998277969
57363,1,2011,ATL,IND,134.65679999999998,4.11289592760181,2.3286765474750237
57364,0,2011,HOU,UTA,-60.910499999999956,-2.024822190611665,-2.193496792473127
57365,1,2011,CHO,WAS,61.94159999999988,2.0340336134453763,-0.10053409439536765
57366,0,2011,NJN,MIL,-168.33100000000013,-3.574594594594594,-4.948768678484107
57367,1,2011,DET,PHI,-94.22569999999996,-5.112087087087087,-4.382096190574887
57368,0,2011,DAL,ORL,-22.784400000000005,-0.6641891891891873,0.03566025480091817
57369,1,2011,OKC,MEM,50.195199999999886,0.9699857752489345,1.1233588977722457
57370,1,2011,SAS,MIN,354.68949999999995,14.1771692745377,13.296651769797457
57371,1,2011,LAC,GSW,-55.91120000000001,0.685210210210208,-0.007661454014398661
57372,1,2011,PHO,CLE,133.79099999999994,7.914440154440154,7.229171444477173
57373,1,2011,TOR,SAC,90.77449999999976,1.0047694753577092,2.5993810716091414
57374,1,2011,LAL,NYK,75.75680000000011,4.751023391812867,3.460362839470908
57375,0,2011,DEN,NOP,49.59310000000005,-0.4828947368421046,-0.1292193684650702
57376,0,2011,POR,MIA,-150.20799999999986,-8.941497975708504,-7.576171082753342
57377,1,2011,CHI,DET,185.93690000000015,10.972972972972972,9.118848826848827
57378,1,2011,CHO,MEM,-93.10009999999988,-4.582030075187969,-5.381986656771047
57379,0,2011,BOS,HOU,194.7672,7.776813655761026,7.2831633330804735
57380,1,2011,DEN,PHO,44.27240000000006,2.7136636636636657,2.94444850697595
57381,0,2011,PHI,IND,21.504400000000032,1.0400000000000007,0.2152064634742441
57382,1,2011,WAS,SAC,38.79259999999999,0.2987301587301605,1.076894948875709
57383,0,2011,POR,NYK,21.254200000000083,-0.3634788634788635,-0.020409103231009862
57384,1,2011,LAL,CLE,280.04870000000005,16.58582995951417,13.748874651387585
57385,0,2011,MIN,SAS,-355.80489999999986,-13.979419703103918,-12.78245635033851
57386,1,2011,IND,DAL,-137.71950000000015,-5.660960960960964,-5.327510307155044
57387,1,2011,NOP,ORL,-150.60390000000007,-3.5981106612685565,-2.951977753455911
57388,0,2011,MIL,SAS,-163.55319999999983,-10.299572649572653,-7.470195070247564
57389,0,2011,HOU,OKC,-69.79130000000009,-1.4948717948717962,-1.6307645993265802
57390,0,2011,DET,MEM,-109.50790000000006,-5.555802968960864,-4.694989049044236
57391,1,2011,BOS,SAC,361.69049999999993,13.681725146198831,13.396465854077233
57392,0,2011,TOR,ATL,-196.75750000000016,-8.267763157894738,-5.714751495492059
57393,1,2011,CHO,CHI,-150.9025999999999,-9.572076023391812,-8.991465628801604
57394,1,2011,UTA,NYK,14.7192,1.00978407557355,0.9835981152040958
57395,1,2011,PHO,NJN,147.51170000000002,4.210597439544807,3.940037693368491
57396,0,2011,GSW,LAL,-204.71770000000015,-12.899210526315787,-9.607065758776681
57397,1,2011,LAC,MIA,-326.7944,-13.024662162162164,-11.100323381106646
57398,1,2011,OKC,ORL,-68.0773999999999,-3.475,-2.9328542076088864
57399,1,2011,MIN,WAS,-30.812700000000177,-0.0956756756756798,0.1442248315939807
57400,1,2011,DEN,MIA,-160.94679999999994,-7.378433889602053,-5.540430985009973
57401,0,2011,NYK,SAC,241.6944000000001,7.763756063756063,7.844250224895081
57402,1,2011,PHI,MIL,-45.29289999999992,1.3978516978516984,-0.6988352749109417
57403,0,2011,IND,CHI,-91.54350000000068,-6.644144144144143,-4.483765405409361
57404,1,2011,GSW,LAC,14.742500000000064,-1.6946693657219951,-1.1002918178724128
57405,1,2011,SAS,DAL,92.87160000000017,4.488026315789476,3.1788815763851925
57406,0,2011,TOR,DET,17.21239999999989,0.7512820512820504,1.010863218268343
57407,1,2011,BOS,CHO,225.2077999999999,11.615731115731117,11.00022438411628
57408,1,2011,UTA,CLE,231.79539999999997,13.60948717948718,11.92607495516487
57409,0,2011,HOU,NOP,-17.826099999999997,-1.9100000000000006,-2.1110468164506133
57410,1,2011,PHO,POR,-59.93020000000001,-2.4723684210526318,-2.546438796980196
57411,1,2011,LAL,NJN,313.5457999999999,14.910193871169483,12.28207218941158
57412,1,2011,WAS,TOR,-49.34210000000007,-0.9374999999999964,-1.9091385550189495
57413,0,2011,MIN,ORL,-320.9467000000002,-10.613109756097563,-9.80559973527441
57414,1,2011,POR,NJN,209.80040000000008,7.100792682926829,6.566513824875847
57415,0,2011,ATL,HOU,117.90820000000008,3.2926829268292686,1.716445357383844
57416,0,2011,CHO,NOP,-82.85050000000001,-5.847304236200257,-6.200085658156534
57417,1,2011,DEN,CLE,231.9647,14.05942307692308,13.126948427100842
57418,1,2011,DET,SAC,67.64650000000006,0.8628947368421045,1.7668782663910534
57419,1,2011,MEM,DAL,-78.88819999999987,-3.243653846153849,-3.8856108752791414
57420,1,2011,CHI,MIA,-85.51030000000014,-2.3313095238095265,-2.5145574922566905
57421,1,2011,LAC,LAL,-236.60310000000004,-11.480402930402931,-8.500494909100041
57422,1,2011,SAS,DEN,123.28590000000008,5.312500000000003,4.082527835555112
57423,1,2011,GSW,NJN,109.53710000000001,2.648170731707318,3.161789463207457
57424,1,2011,WAS,UTA,-227.07910000000015,-8.603126954346465,-8.180988737706874
57425,0,2011,MEM,CHI,-69.03980000000001,-5.239024390243902,-4.029434286872609
57426,0,2011,NYK,PHO,41.41169999999988,2.9757692307692314,2.5052043739889385
57427,1,2011,DET,DAL,-176.93870000000015,-7.912317073170734,-8.006899056021942
57428,1,2011,HOU,MIL,-5.66150000000016,2.253258145363408,0.6557825742550663
57429,1,2011,NOP,TOR,147.6513,7.157665505226483,6.385339775203649
57430,1,2011,PHI,CHO,36.889199999999846,3.119551282051283,2.922669027008399
57431,1,2011,LAL,OKC,33.13980000000015,5.913726602382304,3.6018335471971494
57432,1,2011,LAC,IND,-62.57459999999992,-1.8543421052631592,-1.631984272159389
57433,1,2011,ATL,SAC,266.3727000000001,9.24010989010989,8.05020239693892
57434,1,2011,POR,MIN,205.00330000000008,5.742857142857143,5.3272541997014
57435,1,2011,BOS,ORL,17.30950000000007,2.5684146341463423,2.0619328246265534
57436,0,2011,MIA,ATL,77.83079999999995,5.041860465116281,5.414192661160563
57437,0,2011,CHI,CHO,179.02390000000014,9.963690476190475,8.769540530939773
57438,1,2011,NOP,MEM,22.36110000000008,1.914396456256922,1.8072316673538873
57439,1,2011,HOU,NYK,3.7962999999997464,-0.23403289846851955,0.11173961207977373
57440,1,2011,GSW,IND,-36.72700000000009,-2.745340838023764,-2.3285466253867213
57441,1,2011,NJN,UTA,-248.26419999999985,-9.833333333333334,-8.502597016742142
57442,0,2011,CLE,PHO,-162.9494000000002,-9.980975609756099,-8.771124759271265
57443,1,2011,MIL,WAS,143.40190000000007,3.040320512820511,4.823530018665213
57444,1,2011,DAL,LAL,-66.83090000000016,-5.496396895787138,-2.8666946531094704
57445,1,2011,BOS,DET,257.7188000000001,12.376132404181186,10.853229860262424
57446,1,2011,SAS,TOR,314.02909999999997,13.530952380952387,11.80178953380371
57447,1,2011,ORL,PHI,175.92560000000003,5.674970963995355,5.665136008760805
57448,0,2011,SAC,POR,-207.68270000000007,-6.604360465116278,-6.714900639776541
57449,1,2011,LAC,MIN,96.04470000000015,2.850425411230857,3.2289554543860426
57450,1,2011,DEN,OKC,-17.674800000000005,1.1116144018583054,1.2334364213019962
57451,1,2011,CHO,PHI,-34.22580000000016,-3.106329849012776,-2.8741467707909303
57452,1,2011,POR,LAC,112.55909999999994,2.967965367965368,2.0512799407957
57453,1,2011,CHI,DAL,31.792200000000093,3.4856035437430752,1.3681003088945665
57454,1,2011,ORL,TOR,267.6825000000001,10.060465116279072,8.589729537923443
57455,0,2011,DEN,LAL,-46.81670000000008,-4.552063492063493,-2.102750409899581
57456,1,2011,SAS,NYK,202.30150000000003,8.4014950166113,7.675710689596327
57457,0,2011,CLE,MIL,-183.28690000000051,-9.893928571428575,-10.090324740806848
57458,1,2011,MEM,HOU,-7.4611999999999625,-0.40576109936575055,-0.2795669687798402
57459,1,2011,BOS,UTA,128.76300000000015,5.312070874861574,4.851397903134643
57460,1,2011,NJN,DET,-88.18679999999995,-2.1930232558139533,-2.183099095794319
57461,0,2011,ATL,NOP,65.17090000000007,0.8204545454545449,-0.49362868218717737
57462,0,2011,WAS,PHO,-145.36160000000064,-3.9048780487804846,-3.9722461805547766
57463,1,2011,GSW,SAC,112.61619999999994,2.0932055749128944,3.276350645915257
57464,0,2011,NJN,DAL,-224.4894999999999,-8.527801268498944,-8.992068668635886
57465,1,2011,CHI,CLE,290.3134,17.860412262156448,15.207497061085101
57466,0,2011,HOU,ORL,-141.37699999999995,-5.332222222222223,-4.577468634481291
57467,1,2011,NOP,SAS,-117.67650000000003,-5.37237373737374,-4.635877347518537
57468,1,2011,PHI,UTA,-71.2677000000001,-2.4153276955602534,-2.2229459692255182
57469,0,2011,CHO,ATL,-115.23379999999997,-5.400952380952381,-4.4220731659936225
57470,1,2011,MIA,TOR,281.20680000000016,13.765909090909094,11.506608255451603
57471,1,2011,DET,PHO,-110.82130000000052,-3.7150432900432886,-2.8533836677483198
57472,1,2011,WAS,BOS,-339.5999999999999,-14.003211517165003,-12.963619452984776
57473,1,2011,LAC,GSW,-17.843900000000076,0.9860465116279045,0.9589929615957848
57474,1,2011,OKC,NYK,83.72029999999995,1.5000000000000007,2.0407917019878603
57475,1,2011,POR,IND,79.25930000000017,2.3352777777777765,1.576314436345526
57476,0,2011,MIL,MEM,-0.5768000000000484,-1.912749445676274,-0.8346206567097472
57477,1,2011,DEN,IND,99.3110999999999,3.9577424844015887,4.235722890404183
57478,1,2011,NOP,OKC,22.921800000000076,2.282608695652174,1.6771894953334474
57479,0,2011,POR,SAC,227.56280000000015,7.119254658385094,7.066032542345339
57480,1,2011,NYK,WAS,140.86259999999993,5.582928118393232,5.548226835077032
57481,0,2011,ORL,DET,259.8921,10.906666666666666,9.574781978136564
57482,1,2011,NJN,CLE,25.2833999999998,5.811161616161617,4.916267667003305
57483,1,2011,PHI,PHO,-30.597600000000057,0.7902219873150117,0.798859173997238
57484,1,2011,CHI,MIL,107.38879999999995,7.95174603174603,5.196604949628952
57485,0,2011,TOR,MEM,-156.7878999999998,-7.011111111111112,-5.5213897132248375
57486,0,2011,MIN,HOU,-186.30169999999998,-6.099011857707511,-5.888043040307007
57487,0,2011,GSW,SAS,-249.9909,-11.528838383838385,-10.052363437025265
57488,0,2011,WAS,DEN,-215.67959999999994,-8.513636363636362,-9.175852897872781
57489,1,2011,DAL,LAC,143.26419999999985,4.834090909090912,4.898137288092451
57490,1,2011,LAL,UTA,100.75279999999998,6.066763285024155,4.711277761927963
57491,0,2011,SAC,CHO,-80.23579999999993,-2.386046511627908,-2.0101346351154907
57492,1,2011,BOS,CLE,362.91830000000004,19.613939393939397,17.08318580089481
57493,1,2011,NJN,MEM,-196.82949999999983,-6.723913043478261,-6.310348480977343
57494,0,2011,TOR,PHI,-113.57510000000002,-6.0168599033816434,-4.225705890536437
57495,1,2011,MIL,ATL,-76.56899999999996,-3.624873609706774,-1.7604500366095164
57496,0,2011,DET,DEN,-143.50060000000008,-7.442753623188407,-7.319749580788793
57497,0,2011,IND,ORL,-191.26690000000053,-7.601966873706004,-6.213973699117046
57498,0,2011,PHO,CHO,63.89490000000001,1.490909090909091,2.0718676557466584
57499,1,2011,HOU,LAC,86.81369999999993,3.0045862884160766,2.3842011409545685
57500,0,2011,MIN,OKC,-266.1426999999999,-7.246666666666668,-7.379611706541677
57501,0,2011,UTA,SAS,-167.04089999999974,-7.191304347826089,-6.55589049608738
57502,0,2011,GSW,NOP,-180.75060000000008,-7.671111111111109,-6.683900737917895
57503,1,2011,NYK,MIA,-166.36009999999987,-7.913333333333335,-6.909517255087032
57504,0,2011,POR,BOS,-160.0861,-7.459810874704492,-6.338898681507556
57505,1,2011,DAL,HOU,56.59809999999993,1.7887500000000016,2.4201371758993937
57506,0,2011,TOR,MIL,-142.1205,-4.589313346228241,-4.409314908029181
57507,1,2011,CHI,ORL,-44.78220000000056,0.20578168362627025,-0.5054525796672644
57508,0,2011,PHI,MEM,-29.610299999999825,-0.4702590194264561,-0.6969904958581077
57509,1,2011,IND,NJN,94.77580000000012,3.583028203859477,4.080557930700698
57510,1,2011,OKC,WAS,238.7905000000003,7.298840579710143,7.570887444849822
57511,0,2011,CLE,DEN,-271.3035,-14.950000000000003,-13.933931226876576
57512,1,2011,ATL,NYK,58.36209999999983,1.1626271970397781,0.650664616707162
57513,1,2011,MIA,DET,234.13030000000003,12.354440333024979,10.47539669971177
57514,0,2011,LAL,SAC,297.61210000000005,13.468181818181822,12.111623779546196
57515,0,2011,GSW,CHO,-31.705799999999954,-1.3513526570048295,0.42371793476865527
57516,1,2011,UTA,MIN,204.2566999999999,6.222895467160038,5.775066119789734
57517,1,2011,PHO,BOS,-194.74289999999996,-9.770628019323672,-8.549315627452613
57518,1,2011,CHI,IND,163.24029999999993,7.567263056092842,5.641093339315458
57519,1,2011,DAL,ATL,5.1720000000000255,0.8846920289855091,2.0602210091712356
57520,1,2011,SAS,HOU,185.17689999999993,7.38979591836735,6.587157421374252
57521,1,2011,SAC,NOP,-253.70349999999985,-9.132361111111113,-9.2167947677906
57522,1,2011,LAC,CHO,-47.22479999999996,-0.5,1.1639774263889264
57523,1,2011,MIL,NJN,169.3927000000001,4.7169444444444455,5.565141475197963
57524,1,2011,MEM,WAS,196.44039999999995,6.631612318840577,6.2400040614536545
57525,1,2011,MIN,TOR,-46.25839999999994,0.5890070921985808,-0.3258411915617172
57526,0,2011,OKC,MIA,-72.13210000000004,-6.061702127659576,-4.551532807749049
57527,0,2011,LAL,BOS,-41.110299999999825,0.04441489361702278,-0.1722664681128938
57528,1,2011,PHI,DEN,-96.45770000000016,-3.2893617021276604,-3.9846464665345693
57529,1,2011,ORL,CLE,345.1086,17.618395390070923,15.438360931828115
57530,1,2011,NYK,DET,81.29899999999998,4.563297872340424,3.693202301116924
57531,1,2011,PHO,NOP,-94.58999999999992,-4.828260869565219,-4.699019998617946
57532,1,2011,GSW,UTA,-108.83539999999994,-4.780762411347517,-3.762174733801327
57533,1,2011,MIA,CLE,361.68169999999986,19.55416666666667,16.820068080948992
57534,1,2011,UTA,CHO,51.26070000000004,3.0639600521059505,3.7799190208457714
57535,1,2011,MEM,ORL,-108.7552999999998,-4.883673469387756,-4.394224247197915
57536,1,2011,LAC,MIL,-86.39509999999996,-1.2135060129509718,-1.4982006798817609
57537,1,2011,IND,TOR,106.52139999999986,4.810204081632655,4.226609745833743
57538,1,2011,NJN,DEN,-237.19439999999986,-9.431292517006804,-9.407576517933936
57539,1,2011,DAL,WAS,243.56920000000014,8.761702127659573,9.16868550407252
57540,1,2011,NOP,WAS,262.20050000000015,9.756999999999998,9.1946984038867
57541,1,2011,POR,SAS,-192.44309999999996,-7.59166666666667,-6.988275425317647
57542,1,2011,LAL,HOU,99.5121999999999,7.043020408163266,5.284206061239199
57543,0,2011,SAC,BOS,-303.778,-12.779619565217391,-11.577274943927783
57544,0,2011,UTA,HOU,4.178900000000112,0.40690196078431445,-0.1943460934762698
57545,0,2011,DET,CHO,-36.34680000000003,-2.078018707482993,-0.28068754835159915
57546,0,2011,NYK,DAL,-75.66379999999981,-2.4062500000000018,-2.958042794120817
57547,0,2011,CLE,IND,-155.58390000000009,-10.902351375332746,-9.604847966795413
57548,1,2011,ATL,TOR,222.24700000000007,7.906204081632653,6.360814989693854
57549,0,2011,NJN,PHI,-140.75070000000005,-6.239166666666668,-5.48954308930869
57550,1,2011,DEN,POR,30.77890000000002,1.8489795918367364,2.062312644131234
57551,1,2011,OKC,NOP,-24.270499999999856,-2.271691176470588,-1.394630550861379
57552,0,2011,MIN,MEM,-225.8207,-6.401166666666668,-5.812466372162605
57553,1,2011,PHO,MIL,7.207900000000109,0.3531914893617012,-0.607744942104074
57554,0,2011,LAC,CHI,-188.5730000000001,-8.947916666666666,-6.902247568842629
57555,0,2011,ORL,MIA,-21.314100000000053,-2.236163265306123,-1.7102436969234303
57556,0,2011,LAL,SAS,-71.69799999999987,-0.2911836734693889,-1.0936193349525194
57557,1,2011,GSW,MIL,-74.19170000000008,-1.9020833333333327,-2.015123730436563
57558,0,2011,PHO,OKC,-61.86779999999999,-2.3199404761904776,-2.9281651460053117
57559,0,2011,SAC,SAS,-315.43229999999994,-12.398085106382982,-11.947164399405654
57560,1,2011,IND,POR,-53.23210000000017,-1.6174893617021266,-1.430335972883011
57561,1,2011,PHI,NYK,19.454499999999825,0.518367346938776,0.01048280286473556
57562,1,2011,TOR,MIN,25.423500000000104,-1.2115646258503405,-0.24612553481777333
57563,0,2011,WAS,ORL,-301.09569999999985,-11.801200480192076,-10.735251045625944
57564,1,2011,ATL,LAC,139.86699999999996,4.238979591836735,2.9519837601605925
57565,0,2011,CHO,MIA,-211.3880999999999,-10.425755102040817,-10.070267784550698
57566,1,2011,DET,NJN,50.56759999999986,1.1140000000000008,1.6941432848238192
57567,0,2011,BOS,DAL,81.96620000000007,4.614285714285712,2.762708958615497
57568,1,2011,MEM,CLE,261.7370000000001,13.652627450980395,11.433724106660875
57569,0,2011,DEN,UTA,61.10789999999997,2.546392156862745,2.8700494141813713
57570,0,2011,UTA,OKC,-75.00579999999991,-1.1439999999999997,-1.7048010506286422
57571,0,2011,CHO,DAL,-155.22870000000012,-5.598000000000001,-7.132710598540829
57572,0,2011,NOP,LAL,-14.524699999999939,-3.7308446455505293,-2.8093170534569114
57573,0,2011,WAS,ATL,-237.85930000000008,-8.064392156862741,-6.964802360580968
57574,0,2011,CLE,POR,-211.3693999999996,-12.150980392156866,-10.421207586175544
57575,0,2011,MIN,DEN,-244.11899999999991,-8.442666666666668,-8.381989715716054
57576,0,2011,MIL,DET,84.89600000000019,2.8002801120448186,2.913226512507966
57577,1,2011,GSW,CHI,-204.71209999999996,-10.418367346938775,-8.153353222166649
57578,1,2011,HOU,MEM,-47.82089999999994,-1.5173076923076922,-0.4593161247697235
57579,1,2011,BOS,ORL,28.06150000000025,1.693076923076923,1.1785869312336619
57580,1,2011,MIA,LAC,257.29240000000004,10.378784313725493,8.548676911537648
57581,1,2011,NYK,PHI,-25.35660000000007,-0.5920000000000001,-0.04920315801211625
57582,0,2011,NJN,IND,-127.28719999999998,-5.235576923076925,-5.12139177523003
57583,0,2011,SAC,UTA,-133.8508999999999,-5.338089622641512,-5.170080723234525
57584,1,2011,POR,CHI,-110.48519999999985,-6.413615384615385,-5.065243772870459
57585,1,2011,DAL,CLE,330.1470999999999,15.470739064856716,14.008576545061528
57586,0,2011,MEM,LAL,-63.315799999999854,-5.592597968069668,-5.003538818485524
57587,0,2011,NOP,MIN,282.79359999999997,8.999149093599705,8.570010025808791
57588,1,2011,CHO,BOS,-229.59400000000005,-10.343137254901961,-9.86115544210266
57589,0,2011,DEN,HOU,42.786600000000135,2.865493468795356,2.4427026435888397
57590,0,2011,GSW,PHO,-68.99549999999999,-2.3650204081632626,-1.4654254011122496
57591,0,2011,ATL,PHI,65.38790000000017,1.3586726998491705,1.1242206771242982
57592,0,2011,DET,SAS,-266.9692,-11.856674208144799,-10.66638685161613
57593,0,2011,OKC,MEM,64.22270000000003,0.7214596949891072,1.5223129208470638
57594,0,2011,HOU,MIN,195.5078000000001,5.650213675213676,5.85580608231513
57595,1,2011,MIL,TOR,127.26119999999992,4.35346153846154,4.027756095693203
57596,1,2011,MIA,IND,198.12749999999983,8.517386185243328,7.406248700645424
57597,1,2011,ORL,LAC,214.59750000000008,8.428116907140215,6.839573500074754
57598,1,2011,NJN,NOP,-221.60630000000015,-9.368623340321454,-8.777947873376128
57599,0,2011,SAC,DAL,-256.59349999999995,-8.575117739403456,-8.543920176880155
57600,0,2011,NYK,LAC,81.54650000000015,3.6093137254901966,2.4749223662670277
57601,0,2011,PHI,ORL,-93.2962,-4.65940170940171,-4.509938082967702
57602,0,2011,TOR,SAS,-358.6270999999999,-14.32169811320755,-12.53147744050326
57603,0,2011,CLE,DET,-132.22890000000007,-7.354716981132079,-6.321129312056352
57604,1,2011,WAS,MIL,-152.98700000000008,-4.892156862745096,-4.942767270602378
57605,1,2011,GSW,DEN,-112.38799999999992,-6.13636699963004,-5.394497065637626
57606,0,2011,UTA,CHI,-105.74049999999988,-6.09106753812636,-4.795522181704977
57607,1,2011,IND,CHO,26.15930000000003,2.302615384615385,2.6798183673903506
57608,1,2011,PHO,GSW,89.92960000000016,2.7435384615384586,1.7528660136404743
57609,0,2011,BOS,LAL,38.17569999999978,0.562808417997096,0.16075263229706938
57610,1,2011,DEN,DAL,-80.92309999999998,-0.7157232704402521,-0.6477721231163511
57611,1,2011,IND,MIN,143.22489999999993,4.675545689974104,4.5668217234506105
57612,1,2011,PHI,SAS,-161.4659999999999,-6.79245283018868,-6.339048384678538
57613,0,2011,ORL,NOP,101.0483999999999,2.907272727272728,2.5951619301473947
57614,0,2011,NYK,LAL,-156.0684000000001,-6.955199430199431,-5.9864859371548
57615,0,2011,DET,MIA,-257.41910000000007,-12.135814116002798,-10.549671074075132
57616,0,2011,TOR,POR,-181.88530000000014,-7.09475890985325,-5.810229698388357
57617,1,2011,MEM,MIL,92.26749999999993,3.2644755244755235,2.37588571728216
57618,1,2011,CLE,LAC,-155.03570000000013,-8.794444444444448,-8.125198193756255
57619,0,2011,UTA,PHO,-37.124900000000025,0.10260249554367393,0.3266054937545867
57620,0,2011,CHO,NJN,118.36490000000003,3.4444444444444455,2.834941330703719
57621,0,2011,NOP,CHI,-60.080799999999954,-3.489285714285714,-2.3078049358006303
57622,0,2011,NJN,NYK,-121.73379999999997,-5.857495711835337,-5.766215621058994
57623,0,2011,MIN,PHI,-209.2056,-6.442592592592593,-5.979621412279689
57624,0,2011,ATL,CHO,89.17259999999987,4.088609364081062,3.6176044891356516
57625,0,2011,WAS,SAS,-350.9996000000001,-13.541524216524214,-12.223969228474761
57626,0,2011,HOU,DAL,-106.82539999999995,-3.2502693602693613,-2.9453646195441
57627,0,2011,SAC,OKC,-236.51530000000002,-6.945923076923078,-7.163477541348499
57628,0,2011,MIL,IND,-31.753900000000158,-1.574201741654571,-1.081884617562674
57629,0,2011,DET,POR,-101.15830000000005,-4.853468013468013,-3.9782661056360125
57630,1,2011,ORL,LAL,-20.303900000000567,-1.8847727272727282,-1.449100451135755
57631,1,2011,BOS,MIA,-38.01300000000015,-0.6305730258560489,-0.8225716298597359
57632,1,2011,MEM,DEN,11.281600000000026,-1.3197077922077933,-1.8344272625247902
57633,1,2011,TOR,LAC,-93.85860000000002,-3.7095959595959602,-3.2927136797319676
57634,0,2011,CLE,WAS,-45.261600000000044,-4.999828473413385,-4.047622767134343
57635,1,2011,GSW,OKC,-169.00710000000004,-5.535849056603773,-4.94877638116664
57636,0,2011,PHO,SAC,193.56850000000009,5.292043740573152,4.845934584173205
57637,1,2011,CHO,LAL,-191.65740000000005,-9.925064935064936,-9.199474389785916
57638,0,2011,NJN,SAS,-356.20320000000015,-13.8699025974026,-12.704263685355237
57639,1,2011,MIL,LAC,31.827299999999923,1.0904377104377119,0.927988427609685
57640,0,2011,DET,ATL,-108.23379999999997,-5.359722222222222,-4.081105980102007
57641,1,2011,HOU,DEN,-33.83999999999992,-2.471428571428572,-2.197812401119055
57642,0,2011,MIN,POR,-200.71910000000003,-6.212727272727273,-5.642418296082553
57643,0,2011,IND,MIA,-187.97309999999993,-8.108644939965696,-7.09704878268614
57644,1,2011,MEM,PHI,1.9166000000000167,0.08695374800637978,0.08231888189666314
57645,1,2011,OKC,SAC,216.65189999999984,6.534829059829062,6.6442287081894476
57646,1,2011,CHI,CHO,156.76600000000008,9.446630727762804,7.6228830869629185
57647,1,2011,PHO,UTA,50.48750000000018,0.31081536388139985,-0.09734039539252289
57648,1,2011,GSW,NOP,-107.47910000000002,-6.038791423001948,-5.11834940905478
57649,1,2011,CLE,LAL,-347.4906000000001,-18.425156641604016,-15.604314901409417
57650,1,2011,DET,IND,-92.36429999999996,-4.340448343079922,-3.704952980841738
57651,0,2011,MIL,DEN,-66.88030000000003,-3.5797448165869223,-3.323713948424402
57652,1,2011,ORL,WAS,290.32910000000015,11.696881091617932,10.762239330654612
57653,0,2011,HOU,PHI,-35.24800000000005,-0.7890037593984955,-0.08668656637285965
57654,1,2011,DAL,SAC,256.00850000000014,8.649605488850774,8.52881007250847
57655,0,2011,MIN,LAC,-85.4518999999998,-2.3053571428571424,-2.7140464738958645
57656,0,2011,UTA,GSW,30.07199999999989,2.9681658692184993,2.206161894850643
57657,1,2011,NYK,ATL,-54.22620000000006,-1.187710437710437,-0.47632034459478767
57658,1,2011,POR,NOP,3.7010999999999967,-1.4610837438423645,-1.8197213141194555
57659,1,2011,BOS,NJN,322.2699,13.658284600389862,12.120180181702988
57660,0,2011,TOR,MIA,-357.09709999999995,-14.419642857142861,-12.286661943573613
57661,1,2011,CHI,SAS,-68.25030000000015,-1.4808862433862462,-1.773498790357774
57662,0,2011,PHO,DAL,-89.00659999999993,-3.3940476190476216,-3.673177628336046
57663,1,2011,OKC,LAC,178.48180000000002,5.610749601275918,5.089988250519283
57664,1,2011,DEN,MEM,-32.79359999999997,0.5000000000000009,0.9740413640511205
57665,1,2011,MIA,SAC,331.3369,13.331384015594544,12.059112650221548
57666,0,2011,WAS,IND,-138.72789999999986,-5.949090909090908,-5.453747306911218
57667,1,2011,CHO,TOR,135.5381,3.3701754385964917,2.6479111312335455
57668,0,2011,DET,HOU,-95.47739999999999,-4.725862068965517,-4.371112355706893
57669,1,2011,MIL,MIN,138.87470000000008,4.34248120300752,4.502934010014034
57670,1,2011,LAL,ATL,79.8400999999999,5.673891625615765,4.898939171451276
57671,0,2011,GSW,BOS,-195.03200000000015,-10.445389610389608,-8.39233210483595
57672,1,2011,SAS,OKC,93.37390000000005,5.004010025062659,4.084372587081585
57673,0,2011,ORL,SAC,280.2979,11.77677115987461,10.750576791437862
57674,0,2011,MIN,MEM,-250.68889999999988,-7.375073056691993,-6.813678573848339
57675,0,2011,CLE,HOU,-226.98759999999993,-11.601308355634854,-10.334007527087204
57676,1,2011,IND,DET,99.19159999999988,4.405811138014527,3.608158876348176
57677,1,2011,NOP,LAC,118.52229999999986,5.839596727060199,5.101305955507382
57678,1,2011,NYK,MIL,38.988000000000056,1.7513237639553423,1.3789848966495448
57679,1,2011,PHI,WAS,229.06690000000003,7.910338345864661,7.021723142972963
57680,1,2011,DAL,UTA,164.56359999999995,3.907864488808228,3.85028318192438
57681,1,2011,TOR,CHI,-312.89879999999994,-12.835705329153605,-10.856726954559726
57682,0,2011,POR,LAL,-70.67550000000006,-6.057062146892656,-5.021295762652187
